27 16 10 16	0.008739054290718038 0.028179190751445087
27 16 10 36	0.01533886367193614 0.018063583815028903
27 16 12	0.05020538566864446 0.039739884393063585
27 16 12 32	0.0004817153164972122 0.004335260115606936
27 16 13	0.23078836110420292 0.12608381502890173
27 16 13 17	0.015829941203075532 0.011560693641618497
27 16 13 36	0.014357429718875502 0.01842485549132948
27 16 14	0.04786641929499073 0.022398843930635837
27 16 15 13	0.20603384841795438 0.06683526011560693
27 16 16 10	0.019825107810253952 0.015895953757225433
27 16 17 13	0.1202843083652269 0.02023121387283237
27 16 27 4	0.12681306215055507 0.027095375722543353
27 16 27 13	0.16120769604451576 0.1813583815028902
27 16 35 4	0.06291028446389496 0.019508670520231215
27 16 35 13	0.13340786286566053 0.11054913294797687
27 16 36 4	0.08682576639503298 0.02745664739884393
27 16 36 12	0.02840601666486311 0.02167630057803468
27 16 36 13	0.16507140916090463 0.22073699421965318
27 16 37 13	0.15910727141828654 0.03251445086705202
27 17 4	0.0779436152570481 0.010476878612716763
27 17 7 13	0.24359351988217967 0.10802023121387283
27 17 8	0.02608695652173913 0.003973988439306358
27 17 11 12	0.009433962264150943 0.007947976878612716
27 17 12	0.030959752321981424 0.008670520231213872
27 17 12 36	0.005199306759098787 0.007947976878612716
27 17 13	0.20483460559796438 0.08164739884393063
27 17 13 32	0.0012071463061323032 0.0018063583815028901
27 17 13 36	0.020412691368981585 0.019147398843930637
27 17 14	0.029672045809474232 0.011921965317919074
27 17 27 13	0.16108064188502946 0.11777456647398844
27 17 35 13	0.15729047072330654 0.08273121387283237
27 17 37 4	0.056236592093165796 0.028901734104046242
27 17 37 12	0.0276056338028169 0.017341040462427744
27 17 37 13	0.20824476161554814 0.24566473988439305
27 18 36 13	0.19736842105263158 0.0032514450867052024
27 18 38 13	0.33843537414965985 0.017341040462427744
27 27 4	0.12003910068426198 0.05455202312138728
27 27 4 16	0.018328035844215523 0.03540462427745665
27 27 4 36	0.019180370359703942 0.03251445086705202
27 27 5	0.04140089770848098 0.019869942196531792
27 27 5 16	0.014170966675986885 0.02384393063583815
27 27 7 4	0.1321368827408718 0.06105491329479769
27 27 7 5	0.06877902030768061 0.024205202312138727
27 27 7 10	0.041308834321906684 0.05852601156069364
27 27 7 12	0.0791380912349011 0.058164739884393066
27 27 7 13	0.2168653572651743 0.47760115606936415
27 27 7 14	0.0706255022301932 0.07658959537572255
27 27 8	0.024789629292699566 0.015895953757225433
27 27 9	0.018609889520540598 0.010115606936416185
27 27 9 12	0.014559744427010446 0.059248554913294796
27 27 10	0.043346221253026875 0.05057803468208093
27 27 10 16	0.017734425426016245 0.0708092485549133
27 27 10 36	0.010177585142554783 0.03865606936416185
27 27 11 13	0.08516609019121582 0.03143063583815029
27 27 12	0.10046573519627412 0.022398843930635837
27 27 12 37	0.04077401520387008 0.005780346820809248
27 27 13	0.25333472643053667 0.43641618497109824
27 27 13 16	0.022272010621525184 0.08598265895953758
27 27 13 36	0.04315773101961917 0.07947976878612717
27 27 13 37	0.051495831289847964 0.05635838150289017
27 27 14	0.06505835936215683 0.061777456647398844
27 27 15 5	0.021745381352886204 0.017702312138728325
27 27 15 10	0.033320052842374555 0.0559971098265896
27 27 15 12	0.013345880742578493 0.052745664739884394
27 27 15 13	0.23203819950614346 0.17702312138728324
27 27 16 12	0.05425824175824176 0.045158959537572256
27 27 16 13	0.21021550992703208 0.15426300578034682
27 27 16 14	0.08480462157600935 0.03504335260115607
27 27 17 13	0.10410512376489763 0.10332369942196531
27 27 17 14	0.0503404316963639 0.020592485549132948
27 27 27 4	0.11063496092687615 0.056719653179190754
27 27 27 5	0.047674030170173305 0.023121387283236993
27 27 27 9	0.02622931263359832 0.011199421965317919
27 27 27 10	0.04645649809194336 0.054190751445086706
27 27 27 13	0.19752327734082015 0.43713872832369943
27 27 27 14	0.06233278052314952 0.06828034682080925
27 27 29 4	0.04901670125506473 0.012283236994219654
27 27 31 10	0.041891600086374436 0.011199421965317919
27 27 31 13	0.2680998270323697 0.03829479768786127
27 27 35 4	0.12611912459587168 0.034320809248554913
27 27 35 13	0.1567446434312298 0.16473988439306358
27 27 36 10	0.03075607579877634 0.019147398843930637
27 27 36 13	0.2066836262719704 0.12391618497109827
27 27 36 14	0.09267574952706704 0.028540462427745664
27 29 4	0.041666666666666664 0.008309248554913294
27 29 7 13	0.12377334599556822 0.05960982658959538
27 29 8 16	0.01638733705772812 0.007586705202312138
27 29 10	0.025333333333333333 0.011560693641618497
27 29 27 13	0.09714463066418373 0.04660404624277457
27 29 27 14	0.0231344976185076 0.015895953757225433
27 31 13	0.2554945054945055 0.026734104046242775
27 31 29 13	0.1853146853146853 0.011921965317919074
27 35 4	0.07902480033627575 0.026734104046242775
27 35 7 4	0.06018711638162207 0.03648843930635838
27 35 7 13	0.26133076181292186 0.17413294797687862
27 35 8	0.017580577647551276 0.008670520231213872
27 35 9	0.009944428195378765 0.006502890173410405
27 35 9 10	0.02003479095435187 0.029985549132947976
27 35 10	0.03694513371932727 0.024927745664739886
27 35 10 16	0.015535366964571485 0.04226878612716763
27 35 13	0.15914766106209421 0.1315028901734104
27 35 13 17	0.01884631403581841 0.02023121387283237
27 35 14	0.024025974025974027 0.02565028901734104
27 35 15 4	0.05690850361122201 0.050216763005780346
27 35 15 9	0.011646981627296589 0.009754335260115607
27 35 15 12	0.015302770182912612 0.05708092485549133
27 35 15 13	0.18347278956384241 0.2861271676300578
27 35 15 14	0.03131407960076093 0.06286127167630058
27 35 16 8	0.011549867332604963 0.008670520231213872
27 35 27 9	0.022696411251212415 0.00541907514450867
27 35 27 13	0.20529385937401995 0.15065028901734104
27 35 35 13	0.23150951557093424 0.11849710982658959
27 36 4	0.10602289696366352 0.017341040462427744
27 36 5 14	0.0022371364653243847 0.000722543352601156
27 36 7 13	0.19177807898465898 0.14017341040462428
27 36 10	0.023719165085388995 0.014089595375722543
27 36 13	0.19425763062596998 0.09934971098265896
27 36 14 19	0.004859086491739553 0.003973988439306358
27 36 15 4	0.03531489111241907 0.02203757225433526
27 36 15 10	0.019011183048852267 0.023121387283236993
27 36 15 13	0.18231232554723079 0.10657514450867052
27 36 16 13	0.20745707119428902 0.18208092485549132
27 36 17 13	0.15022761760242792 0.031791907514450865
27 36 27 13	0.17530198154180238 0.1217485549132948
27 36 35 10	0.02378662002623524 0.009754335260115607
27 36 35 13	0.14824351664520877 0.04985549132947977
27 36 36 4	0.07890762647873144 0.013728323699421965
27 36 36 13	0.18285664457621206 0.10151734104046242
27 37 7 13	0.22846534653465347 0.1119942196531792
27 37 10	0.039603960396039604 0.007586705202312138
27 37 13	0.2103861517976032 0.041184971098265896
27 37 17 12	0.03896103896103896 0.00939306358381503
27 37 17 13	0.37563308947664603 0.1813583815028902
27 37 29 14	0.008403361344537815 0.001445086705202312
27 37 36 12	0.021568627450980392 0.002890173410404624
27 37 36 13	0.12960235640648013 0.02167630057803468
29 4	0.053125 0.0032514450867052024
29 4 16	0.015854141894569955 0.006141618497109827
29 4 16 36	0.010020520747275004 0.011560693641618497
29 4 24 4	0.04490005125576627 0.007947976878612716
29 4 24 12	0.01306532663316583 0.01083815028901734
29 4 37	0.022641509433962263 0.000361271676300578
29 5	0.0210727969348659 0.002890173410404624
29 5 25 13	0.026926427496634195 0.04010115606936416
29 5 28 10	0.012400717396874199 0.019147398843930637
29 5 28 12	0.00939789741956037 0.006864161849710983
29 5 30 8	0.013679477005630504 0.01083815028901734
29 5 30 10	0.017001514386673397 0.02203757225433526
29 7 7 12	0.03952956550147011 0.006864161849710983
29 7 9	0.0171606864274571 0.0025289017341040463
29 7 9 10	0.037653586999603646 0.012283236994219654
29 7 9 12	0.027808370044052864 0.016618497109826588
29 7 9 13	0.3958843704066634 0.0675578034682081
29 7 10	0.019306713470820535 0.008670520231213872
29 7 11 12	0.025303976339139007 0.010476878612716763
29 7 12	0.02586206896551724 0.006141618497109827
29 7 12 30	0.002186748305270063 0.001083815028901734
29 7 13	0.1109362706530291 0.02781791907514451
29 7 14	0.021910112359550562 0.006864161849710983
29 7 15 10	0.035182679296346414 0.011921965317919074
29 7 15 12	0.028282828282828285 0.014089595375722543
29 7 15 13	0.2773457750129601 0.044797687861271675
29 7 16 13	0.19103972950126796 0.02348265895953757
29 7 27 9	0.02117201230228471 0.0025289017341040463
29 8	0.025280898876404494 0.002890173410404624
29 8 25 12	0.011038289065194894 0.006502890173410405
29 8 34 8	0.01809022212044882 0.012644508670520232
29 8 34 16	0.00014150275930380644 0.000361271676300578
29 9	0.006931316950220542 0.0018063583815028901
29 9 4 16	0.026062120671188863 0.007586705202312138
29 9 7 13	0.24930491195551435 0.06322254335260116
29 9 9	0.02115541090317331 0.003973988439306358
29 9 9 12	0.016340490214706443 0.007947976878612716
29 9 10	0.03566685638398786 0.017702312138728325
29 9 12	0.029331021528680827 0.024927745664739886
29 9 12 16	0.007777113067259209 0.017702312138728325
29 9 12 36	0.00628912879166013 0.022760115606936415
29 9 13	0.523109243697479 0.11380057803468208
29 9 13 16	0.02621666415549194 0.017702312138728325
29 9 14 12	0.005311965427208067 0.0050578034682080926
29 9 17 13	0.1416184971098266 0.010115606936416185
29 9 27 13	0.21119888475836432 0.06213872832369942
29 9 28 13	0.07264405586198804 0.024927745664739886
29 9 29 4	0.02746486832686584 0.009754335260115607
29 9 29 13	0.06890779746129168 0.07189306358381503
29 9 31 13	0.08118361153262518 0.05455202312138728
29 9 33 12	0.03274942878903275 0.001445086705202312
29 9 33 13	0.11664953751284686 0.011199421965317919
29 9 34 14	0.02663891779396462 0.011199421965317919
29 9 35 13	0.1347386912604304 0.06539017341040462
29 9 36 16	0.02236482023214117 0.008670520231213872
29 9 38 13	0.18376068376068377 0.003973988439306358
29 10	0.0339943342776204 0.006141618497109827
29 10 30 12	0.010776775443482472 0.026734104046242775
29 10 30 13	0.04128543996385406 0.057803468208092484
29 10 32 10	0.016924842226047045 0.007947976878612716
29 10 32 14	0.009454545454545455 0.007947976878612716
29 10 33 14	0.021238138273836422 0.013367052023121388
29 10 34 13	0.0520112733794517 0.043713872832369945
29 10 36 16	0.011650620901353425 0.02203757225433526
29 11 4	0.15492957746478872 0.0018063583815028901
29 11 10 16	0.01306440522576209 0.010115606936416185
29 11 12	0.03565970453387672 0.012283236994219654
29 11 13	0.20631067961165048 0.021315028901734104
29 11 29 14	0.013066202090592335 0.011199421965317919
29 11 31 13	0.06617792748167228 0.04263005780346821
29 12	0.028985507246376812 0.002167630057803468
29 12 30	0.002390438247011952 0.001083815028901734
29 12 32 10	0.009392033542976939 0.0050578034682080926
29 12 32 13	0.04856230031948882 0.011560693641618497
29 12 38 12	0.009852216748768473 0.000722543352601156
29 13	0.07392996108949416 0.01083815028901734
29 13 10	0.018604651162790697 0.001083815028901734
29 13 16	0.015879163439194422 0.006864161849710983
29 13 28 13	0.061199130164647404 0.017341040462427744
29 13 30 10	0.022225718893827937 0.024927745664739886
29 13 33 12	0.029391059486096445 0.011199421965317919
29 13 34 13	0.0602866779089376 0.030346820809248554
29 13 36	0.00923913043478261 0.0050578034682080926
29 13 36 16	0.023331439035170803 0.02023121387283237
29 14	0.021875 0.00541907514450867
29 14 12	0.004540023894862605 0.002890173410404624
29 14 28 10	0.012121806181794419 0.024205202312138727
29 14 28 13	0.04622274801419638 0.04335260115606936
29 14 29 14	0.010993176648976498 0.006502890173410405
29 14 30 13	0.04597476915073482 0.043713872832369945
29 14 33 13	0.07062293944126323 0.03251445086705202
29 14 34 12	0.011867747769716922 0.024566473988439308
29 14 34 13	0.04185073734980899 0.06105491329479769
29 15 4	0.07832422586520947 0.007947976878612716
29 15 7 13	0.16701244813278007 0.04841040462427745
29 15 10	0.030823006037496027 0.013367052023121388
29 15 12	0.03233679072605247 0.017341040462427744
29 15 12 30	0.001880787037037037 0.002167630057803468
29 15 13	0.29285099052540914 0.07117052023121387
29 15 15 10	0.0473568281938326 0.012644508670520232
29 15 15 12	0.019820571667014397 0.011921965317919074
29 15 35 10	0.032472730911638145 0.01842485549132948
29 15 38 10	0.015897047691143074 0.0025289017341040463
29 16 4 16	0.012977099236641221 0.003973988439306358
29 16 7 10	0.013422818791946308 0.002890173410404624
29 16 8	0.026905829596412557 0.002167630057803468
29 16 12	0.030505243088655862 0.00939306358381503
29 16 13	0.27364864864864863 0.024566473988439308
29 16 36 13	0.03447242206235012 0.017702312138728325
29 27 11 12	0.020833333333333332 0.00939306358381503
29 27 13	0.09566787003610108 0.02203757225433526
29 27 13 36	0.013779944880220479 0.00541907514450867
29 27 14	0.0188124632569077 0.006502890173410405
29 29 9	0.011019283746556474 0.0025289017341040463
29 29 10	0.028985507246376812 0.004696531791907515
29 29 13	0.26548672566371684 0.02745664739884393
29 35 4 16	0.01592115238817286 0.007586705202312138
29 35 9 12	0.018009768009768008 0.007947976878612716
29 35 13	0.18591549295774648 0.03684971098265896
29 36 16 13	0.06709677419354838 0.010115606936416185
29 37 9 10	0.017094017094017096 0.0018063583815028901
29 37 12	0.01680672268907563 0.000722543352601156
29 37 13 17	0.01694915254237288 0.001445086705202312
29 37 29 13	0.12 0.001083815028901734
31 4	0.037209302325581395 0.0018063583815028901
31 4 16	0.011888111888111888 0.0032514450867052024
31 4 24 4	0.03675730110775428 0.0036127167630057803
31 4 24 13	0.027754695030746217 0.01878612716763006
31 4 34 13	0.02012217031979878 0.011199421965317919
31 5 30 13	0.011011699931176875 0.008309248554913294
31 5 38 13	0.08695652173913043 0.000722543352601156
31 7 4	0.0352 0.0036127167630057803
31 7 7 4	0.021376608841634025 0.0032514450867052024
31 7 7 10	0.04095915827050894 0.009031791907514452
31 7 9 12	0.019699812382739212 0.01083815028901734
31 7 11 12	0.048012662680267326 0.023121387283236993
31 7 11 13	0.3727926749509483 0.07478323699421965
31 7 12	0.046992481203007516 0.0072254335260115606
31 7 12 37	0.01721170395869191 0.002890173410404624
31 7 13	0.06165703275529865 0.022398843930635837
31 7 15 10	0.020452310717797444 0.00939306358381503
31 7 27 13	0.02533514203638685 0.024566473988439308
31 7 36 13	0.08246527777777778 0.011921965317919074
31 7 37 13	0.11822660098522167 0.00541907514450867
31 8 14	0.032667876588021776 0.002167630057803468
31 8 16 36	0.004446449284701637 0.0050578034682080926
31 8 25 12	0.011795166858457998 0.007586705202312138
31 8 28 13	0.01723826714801444 0.021315028901734104
31 8 29 4	0.023577491354919836 0.0032514450867052024
31 8 34 10	0.004478704620817364 0.007947976878612716
31 9 12	0.03286852589641434 0.013367052023121388
31 9 13	0.22020725388601037 0.021315028901734104
31 9 16	0.002976190476190476 0.000361271676300578
31 9 27 13	0.0338409475465313 0.011199421965317919
31 9 28 13	0.01643598615916955 0.008670520231213872
31 9 29 4	0.018092499400910615 0.0050578034682080926
31 9 29 13	0.029977214468812304 0.036127167630057806
31 9 35 13	0.042534908700322234 0.022398843930635837
31 10	0.018499486125385406 0.004335260115606936
31 10 16	0.00594883997620464 0.006864161849710983
31 10 24 14	0.00479790636813027 0.0050578034682080926
31 10 25 12	0.010125233146815881 0.007947976878612716
31 10 25 13	0.016142735768903994 0.011560693641618497
31 10 28 13	0.01748062714002523 0.018063583815028903
31 10 29 12	0.015105740181268883 0.001083815028901734
31 10 30 12	0.010943086288530293 0.0328757225433526
31 10 30 13	0.02322574990687789 0.05563583815028902
31 10 32 12	0.007671099578332793 0.029624277456647398
31 10 32 13	0.0851895271590465 0.02203757225433526
31 10 33 13	0.026503090466379473 0.02781791907514451
31 10 34 13	0.022816229116945107 0.024566473988439308
31 10 37	0.011686143572621035 0.0025289017341040463
31 11 8	0.011750881316098707 0.0018063583815028901
31 11 10	0.047321892875715026 0.012644508670520232
31 11 10 30	0.0009617134094039976 0.004335260115606936
31 11 11 8	0.007281553398058253 0.0018063583815028901
31 11 12	0.054833372725124084 0.02781791907514451
31 11 12 30	0.003364279022229793 0.004696531791907515
31 11 13	0.4840622683469237 0.0921242774566474
31 11 14	0.02726063829787234 0.007586705202312138
31 11 29 13	0.044172174754151215 0.02167630057803468
31 11 31 12	0.018091361374943465 0.012644508670520232
31 12	0.05392156862745098 0.003973988439306358
31 12 16	0.010945273631840797 0.002890173410404624
31 12 24 12	0.022395326192794548 0.006502890173410405
31 12 25 12	0.010769230769230769 0.002167630057803468
31 12 32 10	0.01209869486519958 0.006864161849710983
31 12 32 12	0.009011823512448332 0.019869942196531792
31 12 33 10	0.025832091405861898 0.005780346820809248
31 12 33 13	0.04971857410881801 0.01842485549132948
31 12 36 16	0.008434740587795985 0.012644508670520232
31 13	0.04310344827586207 0.006864161849710983
31 13 30 10	0.013390612860472556 0.014812138728323699
31 13 30 13	0.020950846091861403 0.026734104046242775
31 13 32 12	0.014007925536816884 0.024205202312138727
31 13 33 10	0.01834615591542476 0.015534682080924855
31 13 36 16	0.012391629975942989 0.019869942196531792
31 14	0.008641975308641974 0.0025289017341040463
31 14 12	0.004720692368214005 0.0050578034682080926
31 14 12 36	0.004353409808232298 0.009031791907514452
31 14 30 4	0.01506254786826653 0.004335260115606936
31 14 30 13	0.016691161032962417 0.02203757225433526
31 14 34 8	0.005111976630963973 0.00541907514450867
31 14 34 12	0.009721833405441173 0.02348265895953757
31 14 34 13	0.019214162348877375 0.04226878612716763
31 14 34 14	0.0065867802372899424 0.013728323699421965
31 14 37	0.019417475728155338 0.001445086705202312
31 15 4	0.051194539249146756 0.0025289017341040463
31 15 7 13	0.06391137622496805 0.027095375722543353
31 15 10	0.016770483948251078 0.008309248554913294
31 15 12	0.04108527131782946 0.01878612716763006
31 15 12 37	0.007953922106417993 0.006864161849710983
31 15 13	0.2515262515262515 0.04696531791907514
31 15 16 13	0.1829608938547486 0.015895953757225433
31 15 27 12	0.0426179604261796 0.007586705202312138
31 16 4	0.046511627906976744 0.0018063583815028901
31 16 11 13	0.35714285714285715 0.006502890173410405
31 16 13	0.34915254237288135 0.02384393063583815
31 17 10	0.0213903743315508 0.001083815028901734
31 17 13	0.2073170731707317 0.0050578034682080926
31 18 10	0.02666666666666667 0.000722543352601156
31 18 12	0.03956043956043956 0.0025289017341040463
31 27 5 16	0.00408997955010225 0.002167630057803468
31 27 9 10	0.0077834179357022 0.0036127167630057803
31 27 9 13	0.18095238095238095 0.016618497109826588
31 27 10 16	0.008987364299697456 0.008309248554913294
31 27 11 12	0.04802065404475043 0.02348265895953757
31 27 11 13	0.3448275862068966 0.07478323699421965
31 27 13	0.05378061767838126 0.02384393063583815
31 27 13 16	0.006373330064958941 0.009754335260115607
31 27 16 13	0.1774193548387097 0.01878612716763006
31 29 4 16	0.003870967741935484 0.001445086705202312
31 29 11 13	0.07456140350877193 0.003973988439306358
31 29 13	0.17857142857142858 0.011199421965317919
31 31 13	0.2980132450331126 0.012283236994219654
31 31 14	0.013856812933025405 0.001445086705202312
31 35 13	0.20888157894736842 0.024927745664739886
31 35 13 16	0.005909389363099146 0.004696531791907515
31 36 13	0.2364341085271318 0.013728323699421965
31 36 16 13	0.2571743929359823 0.0072254335260115606
31 37 13	0.10194174757281553 0.004696531791907515
35 4	0.07048458149779736 0.014450867052023121
35 4 16	0.015174222555264143 0.019508670520231215
35 4 16 30	0.004479807435143086 0.012644508670520232
35 4 16 36	0.02322033423844582 0.043713872832369945
35 4 24 4	0.06029116465863454 0.03395953757225433
35 4 24 13	0.08720518271080069 0.11849710982658959
35 4 24 14	0.02220662134200414 0.043713872832369945
35 4 25 10	0.017948266760513813 0.016618497109826588
35 4 30 10	0.014397216690700177 0.04407514450867052
35 4 33 4	0.06247661803217359 0.024566473988439308
35 4 33 13	0.09964535939797596 0.08345375722543352
35 4 34 8	0.014280856851411085 0.00939306358381503
35 4 36 16	0.00808587366878909 0.03395953757225433
35 4 37	0.05025125628140704 0.0072254335260115606
35 5	0.014360313315926894 0.0036127167630057803
35 5 3	0.08695652173913043 0.000361271676300578
35 5 17	0.0078125 0.000361271676300578
35 5 25 10	0.009821544874299856 0.03684971098265896
35 5 25 12	0.010634068773603657 0.021315028901734104
35 5 25 13	0.04524690871859494 0.13078034682080925
35 5 28 10	0.007995124049906783 0.027095375722543353
35 5 34 12	0.009629376016434136 0.027095375722543353
35 5 34 13	0.04586113871929576 0.0838150289017341
35 7 4	0.07340324118207817 0.022760115606936415
35 7 4 12	0.004498714652956298 0.0018063583815028901
35 7 7 13	0.20392440410890594 0.15679190751445088
35 7 7 14	0.04646987599682686 0.036127167630057806
35 7 9	0.016828632377340603 0.00541907514450867
35 7 9 12	0.01756627275630789 0.0328757225433526
35 7 9 14	0.02819930696618473 0.014089595375722543
35 7 10	0.029110239210226554 0.03143063583815029
35 7 11 8	0.015114873035066506 0.0032514450867052024
35 7 12	0.04055032585083273 0.013367052023121388
35 7 13	0.21904279564446696 0.12716763005780346
35 7 14	0.03360131931560503 0.025289017341040464
35 7 14 16	0.01920326864147089 0.02745664739884393
35 7 15 8	0.028320635972176218 0.010115606936416185
35 7 15 13	0.34591381872213967 0.17052023121387283
35 7 16 13	0.21262798634812285 0.06828034682080925
35 7 27 4	0.07873557942409498 0.03540462427745665
35 7 27 9	0.02504460228229037 0.006502890173410405
35 7 27 13	0.19725720852170495 0.17991329479768786
35 7 29 13	0.13180033651149747 0.0328757225433526
35 7 35 13	0.1917296576256114 0.12933526011560695
35 8	0.017955801104972375 0.004335260115606936
35 8 16	0.012832263978001834 0.0072254335260115606
35 8 28 13	0.0729943709670038 0.10765895953757225
35 8 29 12	0.013982392542723977 0.007947976878612716
35 8 29 13	0.05530786841788167 0.03504335260115607
35 8 34 13	0.05529708892728964 0.08670520231213873
35 9	0.007837713231904103 0.004696531791907515
35 9 4	0.09207708779443255 0.007586705202312138
35 9 8	0.030412371134020618 0.009031791907514452
35 9 10	0.02547904822067804 0.020953757225433526
35 9 10 36	0.014655787055375109 0.022398843930635837
35 9 11 13	0.07503828483920368 0.013728323699421965
35 9 12	0.021981776765375854 0.03757225433526012
35 9 12 16	0.009014045140102019 0.03865606936416185
35 9 13	0.3057553956834532 0.07695086705202313
35 9 16	0.019385515727871252 0.007947976878612716
35 9 16 12	0.0073818897637795275 0.006864161849710983
35 9 16 36	0.014892772041302621 0.020592485549132948
35 9 29 4	0.03904174810805393 0.04010115606936416
35 9 29 9	0.014617603492632728 0.008670520231213872
35 9 29 10	0.013189681821824801 0.052745664739884394
35 9 29 13	0.09709945559913365 0.2156791907514451
35 9 29 14	0.016752323478323155 0.05346820809248555
35 9 30 14	0.02300462898022163 0.015534682080924855
35 9 35 13	0.15137827194811213 0.15209537572254336
35 9 36 13	0.11370967741935484 0.034320809248554913
35 9 37	0.015594541910331383 0.0018063583815028901
35 9 38 12	0.010006253908692933 0.01083815028901734
35 10	0.03634528016153458 0.01842485549132948
35 10 16	0.01274588518667202 0.027095375722543353
35 10 16 17	0.00562966589156774 0.007586705202312138
35 10 16 32	0.0011718871746922237 0.020592485549132948
35 10 16 36	0.011149948008669398 0.05310693641618497
35 10 17 16	0.009276018099547511 0.017702312138728325
35 10 24 4	0.023811747128583433 0.027095375722543353
35 10 28 8	0.015651110658243327 0.019147398843930637
35 10 28 9	0.011892402076451156 0.005780346820809248
35 10 30 5	0.009511812173659035 0.02565028901734104
35 10 30 10	0.014869365618741139 0.085621387283237
35 10 30 13	0.0666351150346746 0.2023121387283237
35 10 30 14	0.013519880637646258 0.06358381502890173
35 10 32 5	0.002560819462227913 0.001445086705202312
35 10 32 10	0.009185723854176634 0.014450867052023121
35 10 33 4	0.03187424953607685 0.031791907514450865
35 10 33 9	0.008916323731138546 0.006864161849710983
35 10 33 13	0.06461561606739882 0.11705202312138728
35 10 34 10	0.017832884629634203 0.05238439306358381
35 10 34 13	0.06434668417596848 0.12427745664739884
35 10 34 14	0.012996118264676209 0.05130057803468208
35 10 36	0.007541833608296017 0.010115606936416185
35 10 36 10	0.003028853817949944 0.005780346820809248
35 10 36 16	0.01137292890661366 0.050216763005780346
35 11 4	0.06896551724137931 0.002167630057803468
35 11 7 13	0.20430107526881722 0.031791907514450865
35 11 8	0.012165450121654502 0.002890173410404624
35 11 10	0.019636015325670497 0.009031791907514452
35 11 12	0.022058823529411766 0.026734104046242775
35 11 12 17	0.008624745177983378 0.011560693641618497
35 11 13	0.23172103487064116 0.04949421965317919
35 11 15 12	0.015942606616181746 0.009031791907514452
35 11 15 13	0.24958123953098826 0.022398843930635837
35 11 29 13	0.06949352179034157 0.10007225433526011
35 11 31 10	0.013660199265862611 0.03865606936416185
35 11 31 13	0.09724416359487449 0.14017341040462428
35 11 35 4	0.030874006810442677 0.016979768786127166
35 11 35 12	0.014227925791602734 0.015534682080924855
35 11 35 13	0.10964260577148667 0.13258670520231214
35 11 38 12	0.003485254691689008 0.0036127167630057803
35 12	0.03546099290780142 0.006502890173410405
35 12 16	0.01683848797250859 0.011560693641618497
35 12 16 17	0.003274662300450266 0.0018063583815028901
35 12 17 37	0.01829663212435233 0.006502890173410405
35 12 30 18	0.0008288437629506838 0.000361271676300578
35 12 32	0.0002255299954894001 0.001083815028901734
35 12 32 12	0.008619157632841656 0.034320809248554913
35 12 33 13	0.030226227353797052 0.032153179190751446
35 12 34 16	0.008115086683880487 0.0072254335260115606
35 12 37	0.01277139208173691 0.0032514450867052024
35 12 37 16	0.01260053619302949 0.008670520231213872
35 13	0.11329113924050632 0.054190751445086706
35 13 10 36	0.013521660494358798 0.01878612716763006
35 13 12	0.006097560975609756 0.003973988439306358
35 13 16	0.016897081413210446 0.029985549132947976
35 13 16 16	0.018340754054164455 0.0559971098265896
35 13 16 32	0.0018148013059452535 0.020592485549132948
35 13 16 36	0.01911725839133116 0.0773121387283237
35 13 17	0.01962457337883959 0.011921965317919074
35 13 17 37	0.04162453656892484 0.06647398843930635
35 13 24 10	0.024111675126903553 0.03251445086705202
35 13 24 13	0.07309885931558935 0.11705202312138728
35 13 25 4	0.04518752824220515 0.015895953757225433
35 13 25 10	0.020105605199025184 0.014812138728323699
35 13 25 13	0.09592061742006615 0.05057803468208093
35 13 32 12	0.014879037896797651 0.10729768786127168
35 13 32 14	0.008400325173877699 0.024927745664739886
35 13 33 5	0.01276459268762027 0.019869942196531792
35 13 33 9	0.010402553562817185 0.010115606936416185
35 13 33 13	0.0893836825050531 0.21604046242774566
35 13 34 12	0.014288760929835786 0.045158959537572256
35 13 36 16	0.02315322590365076 0.0986271676300578
35 13 36 36	0.026089812772746468 0.046242774566473986
35 13 37	0.045871559633027525 0.021315028901734104
35 13 37 37	0.041069723018147083 0.0072254335260115606
35 14	0.019307832422586522 0.016618497109826588
35 14 12	0.0057538143263511764 0.01842485549132948
35 14 12 36	0.0036746914269608546 0.03757225433526012
35 14 16	0.019368489583333332 0.02601156069364162
35 14 16 30	0.001955524356306566 0.012644508670520232
35 14 16 32	0.001071783568866416 0.01842485549132948
35 14 16 36	0.01594443220427427 0.046242774566473986
35 14 17	0.015006821282401092 0.0032514450867052024
35 14 24 4	0.053800170794193 0.024566473988439308
35 14 24 13	0.06361323155216285 0.07947976878612717
35 14 25 10	0.010005038508601453 0.04190751445086705
35 14 28 9	0.008316515851832563 0.00939306358381503
35 14 28 10	0.01018774559743851 0.06105491329479769
35 14 28 13	0.044700027311625645 0.11452312138728324
35 14 28 14	0.008818013942768798 0.04263005780346821
35 14 29 9	0.020273360093491184 0.007947976878612716
35 14 30 13	0.05880433600406047 0.12283236994219653
35 14 30 14	0.013768339428118254 0.03901734104046243
35 14 32 12	0.010014215362745596 0.06828034682080925
35 14 33 13	0.09143827310211011 0.10079479768786127
35 14 34 9	0.008026518381884765 0.01083815028901734
35 14 34 10	0.010813942669610157 0.07947976878612717
35 14 34 13	0.05316282071970308 0.20700867052023122
35 15 2 14	0.02032520325203252 0.000722543352601156
35 15 4	0.06986899563318777 0.04190751445086705
35 15 4 16	0.011902043612284507 0.040823699421965315
